class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Thumbs_up,0.793679953,0.733737469,-1.70E-07,0.779838264,0.649190307,-0.030900087,0.773758948,0.577707052,-0.05145302,0.770467162,0.513035119,-0.066433504,0.774354875,0.443223059,-0.080159999,0.825951278,0.616094649,-0.060328446,0.721245646,0.616824746,-0.088183224,0.722717106,0.623948693,-0.102008842,0.750946343,0.62186718,-0.109138265,0.82577318,0.687614322,-0.060623951,0.715390146,0.675476372,-0.080968231,0.7277807,0.667045236,-0.081819385,0.751686275,0.667772174,-0.085567549,0.817341626,0.748355508,-0.062887758,0.713262975,0.731102467,-0.084498607,0.723677814,0.723008811,-0.072131567,0.748252511,0.724592268,-0.063518904,0.801953793,0.79943049,-0.068614364,0.722934008,0.783152461,-0.088453077,0.728584588,0.770298958,-0.083656639,0.750700593,0.769372165,-0.078061484
Thumbs_up,0.235558197,0.835456073,-4.60E-07,0.275150597,0.729816377,-0.008672426,0.302734047,0.61162889,-0.016095037,0.309831411,0.521942437,-0.024501516,0.302903056,0.448146909,-0.029199526,0.269408762,0.581879497,-0.020818239,0.364475638,0.591670871,-0.048388373,0.344131976,0.630867422,-0.063123606,0.309846312,0.628303289,-0.073501453,0.2590231,0.632854342,-0.0311934,0.36802572,0.649867356,-0.052438926,0.340473682,0.679354846,-0.054248344,0.309426218,0.67844224,-0.059173629,0.257871002,0.691785872,-0.0442807,0.363962531,0.706774652,-0.062467068,0.334636748,0.730575025,-0.055154283,0.304817587,0.729255974,-0.052782524,0.264340222,0.751168966,-0.058987871,0.351119936,0.755992174,-0.069303922,0.32933265,0.77149719,-0.065978885,0.297327906,0.770899475,-0.065423161
Thumbs_up,0.803650081,0.71046257,-2.65E-07,0.789749205,0.632597208,-0.043631393,0.782106757,0.55823791,-0.070256211,0.77818805,0.495383322,-0.088418558,0.781816781,0.427133888,-0.104654104,0.839190841,0.600396872,-0.077699706,0.726727843,0.613198459,-0.11048691,0.719260097,0.617256939,-0.128384262,0.741456211,0.613784015,-0.139488935,0.840779126,0.66843456,-0.073162846,0.724352479,0.668275833,-0.096313648,0.727743208,0.65675652,-0.09849491,0.746575058,0.651675045,-0.104040377,0.83196342,0.729270637,-0.07131803,0.721929669,0.721101642,-0.095469788,0.725378394,0.705474555,-0.082480885,0.744677305,0.701499343,-0.073761389,0.815078199,0.781459391,-0.074396595,0.732307553,0.768483341,-0.097983092,0.731724918,0.749882519,-0.094426505,0.745867491,0.74499464,-0.089623779
Thumbs_up,0.240117714,0.826929033,-4.28E-07,0.280186385,0.713003874,-0.005994618,0.300152928,0.597213626,-0.013408743,0.299227655,0.509158671,-0.022570169,0.28888309,0.436919451,-0.028239612,0.255808234,0.569183946,-0.016095405,0.345226884,0.578638315,-0.04152878,0.326000273,0.615287125,-0.056933213,0.294905394,0.61570102,-0.068291724,0.242087811,0.621780932,-0.02671157,0.346624821,0.635706902,-0.044645831,0.321983665,0.661335647,-0.047208056,0.292158008,0.659434855,-0.054179169,0.240012333,0.68172133,-0.039700899,0.34309569,0.691479087,-0.055655293,0.318676203,0.712971449,-0.04860127,0.289887011,0.712645471,-0.047272995,0.246311963,0.74002111,-0.053996619,0.330149323,0.741973102,-0.061550613,0.312658876,0.754692674,-0.056644034,0.281400025,0.753257215,-0.055797558
Thumbs_up,0.798207819,0.690392613,-2.55E-07,0.792712152,0.616183519,-0.042177327,0.79090327,0.54012382,-0.067494154,0.78772217,0.476236105,-0.085172117,0.790862322,0.41004017,-0.100051597,0.852459252,0.588011444,-0.06723544,0.740759134,0.602039158,-0.102895521,0.73567903,0.605179787,-0.12641032,0.759449661,0.603011072,-0.141677856,0.85460633,0.653649628,-0.063244916,0.736715734,0.655373812,-0.089558914,0.745453715,0.648048401,-0.095895141,0.772146463,0.643614411,-0.103457972,0.844731688,0.71644181,-0.062601842,0.736958683,0.708759308,-0.08923132,0.745646715,0.695517659,-0.077479772,0.769720495,0.691256523,-0.068333149,0.82676214,0.770660698,-0.066947967,0.748139024,0.757793546,-0.092244081,0.752117574,0.74225688,-0.089315124,0.771807075,0.738406658,-0.084000461
Thumbs_up,0.245623335,0.829181015,-4.95E-07,0.283892006,0.710513592,-0.008232765,0.302844197,0.590423346,-0.014166059,0.300726742,0.504586339,-0.021424005,0.289203435,0.433849394,-0.024948496,0.257360488,0.559184849,-0.014130758,0.344574809,0.577259541,-0.040232934,0.323559999,0.611787677,-0.057009194,0.290684283,0.604472339,-0.070104085,0.244530395,0.614422619,-0.024793474,0.349666953,0.635804415,-0.047230259,0.321460634,0.66031462,-0.053854074,0.290218353,0.653958261,-0.062399451,0.241620436,0.677038372,-0.038132142,0.345337331,0.695458829,-0.058127232,0.318633676,0.716204405,-0.055175949,0.290931493,0.71084255,-0.055347163,0.247034177,0.738756895,-0.053152531,0.331498981,0.743859291,-0.065921031,0.313151181,0.754144013,-0.06589298,0.282692045,0.750399113,-0.067257591
Thumbs_up,0.786562502,0.680574834,-4.47E-07,0.783470571,0.613324881,-0.039541513,0.785467029,0.538983107,-0.065675654,0.783068001,0.473475933,-0.084865279,0.788836837,0.404960692,-0.10150557,0.851515532,0.583063722,-0.067633443,0.745421827,0.599067986,-0.102156162,0.738141775,0.594473779,-0.126334012,0.755856156,0.590242088,-0.143047065,0.857438922,0.652835727,-0.064782895,0.738328338,0.659241021,-0.090694472,0.743325412,0.645925045,-0.097604752,0.764316559,0.639117002,-0.105112731,0.848765969,0.718436301,-0.064180732,0.738702476,0.712311625,-0.090566568,0.744737446,0.698487997,-0.079145923,0.768537581,0.691578209,-0.07027261,0.831293881,0.773169875,-0.068417042,0.746273875,0.760629058,-0.094276816,0.749388337,0.748114169,-0.09107206,0.771117866,0.74434334,-0.085109174
Thumbs_up,0.220499858,0.810732961,-4.55E-07,0.262262523,0.684824586,-0.007357216,0.281161964,0.568501711,-0.012788076,0.280719161,0.482112765,-0.019813774,0.274357289,0.410955429,-0.023166202,0.234346211,0.548139572,-0.010825461,0.324232996,0.566527367,-0.035709176,0.303686291,0.600348115,-0.051150616,0.272603214,0.593031645,-0.063576199,0.220321447,0.605632067,-0.0211914,0.326809108,0.62771827,-0.043504991,0.298811048,0.650516748,-0.050759584,0.268992007,0.642920315,-0.060191941,0.217525512,0.668169022,-0.034370493,0.321281999,0.685972989,-0.054492615,0.292915642,0.705131054,-0.053708207,0.26377508,0.697095931,-0.055765741,0.224319696,0.727870286,-0.049081258,0.305846989,0.738350868,-0.062668405,0.284757137,0.749018967,-0.065179661,0.251338035,0.741665483,-0.068677701
Thumbs_up,0.786953747,0.647075236,-5.99E-07,0.78507942,0.582827568,-0.034172915,0.792034328,0.510901928,-0.057781186,0.792089045,0.448623896,-0.07595738,0.798767209,0.381631315,-0.091478646,0.866343498,0.553054988,-0.061791472,0.782307863,0.580791295,-0.093823411,0.765909672,0.573516309,-0.116296746,0.769741297,0.564049423,-0.131540105,0.87569809,0.626305938,-0.059858624,0.755247056,0.648664713,-0.083464354,0.74415499,0.624436975,-0.091945745,0.752557755,0.606074393,-0.101196259,0.865991473,0.694693923,-0.059627086,0.749520957,0.702795208,-0.083895504,0.736662149,0.676718414,-0.078176916,0.743977726,0.658254504,-0.074155763,0.846664071,0.750433147,-0.063520089,0.760717034,0.747593701,-0.087028734,0.749947369,0.727670968,-0.08708062,0.756165326,0.712995172,-0.084541924
Thumbs_up,0.216383189,0.814347208,-5.00E-07,0.261161834,0.688258588,-0.006188028,0.280690312,0.566255569,-0.011048082,0.277489275,0.482224345,-0.018012188,0.27058056,0.411522239,-0.021194803,0.231823713,0.534793139,-0.010089135,0.318201393,0.555716753,-0.03565564,0.295682162,0.588072479,-0.052806184,0.264414817,0.577890277,-0.067252882,0.21504797,0.588227689,-0.02205652,0.321166992,0.613695681,-0.04534461,0.290690184,0.637409151,-0.052717045,0.259073287,0.629159331,-0.062145352,0.209448129,0.650820792,-0.03687248,0.316120744,0.672912598,-0.056815531,0.285956889,0.69298923,-0.054918632,0.255598575,0.684845567,-0.056495346,0.213362366,0.713853359,-0.053485923,0.299107105,0.72395581,-0.067214958,0.27761057,0.733647227,-0.069548883,0.244466126,0.726146519,-0.073087081
Thumbs_up,0.792970777,0.630793035,-4.44E-07,0.78770268,0.564706802,-0.035968095,0.794706464,0.492509514,-0.058707949,0.798018038,0.433988035,-0.074186854,0.805982471,0.372748375,-0.085390016,0.871507347,0.538279653,-0.063928023,0.781187892,0.565920532,-0.088776812,0.779423237,0.554365039,-0.102713652,0.80253613,0.543746889,-0.113687627,0.881677091,0.611199915,-0.059103578,0.759657323,0.633097112,-0.076635897,0.776129425,0.608746767,-0.077820495,0.807365417,0.593139648,-0.081913799,0.872365296,0.678656578,-0.055621926,0.759435177,0.688627779,-0.075274333,0.770331264,0.664022863,-0.061493464,0.800340593,0.651641667,-0.051464844,0.853690684,0.733395576,-0.056925539,0.770518839,0.732890189,-0.081136063,0.777219296,0.715994775,-0.080237366,0.802322388,0.707130253,-0.075390495
Thumbs_up,0.21359086,0.814327359,-5.12E-07,0.255568415,0.687677979,-0.007527369,0.277449042,0.565621078,-0.013168222,0.277288586,0.480193824,-0.020676866,0.270536184,0.409596503,-0.024219465,0.231411293,0.531642079,-0.009851311,0.318704039,0.557581663,-0.036347475,0.295483053,0.588951409,-0.054180484,0.262830496,0.577097237,-0.068678148,0.215963453,0.588,-0.021384303,0.323005915,0.616027832,-0.045406565,0.291511357,0.638418436,-0.052903458,0.258609772,0.629024029,-0.062120155,0.210761026,0.651738167,-0.036043659,0.316731542,0.676179528,-0.056408752,0.286038965,0.694471121,-0.054050386,0.2556777,0.684951186,-0.054963123,0.214463145,0.71471566,-0.052744351,0.298883706,0.724761188,-0.066676162,0.277412564,0.733221173,-0.068665288,0.244377509,0.725376248,-0.071594939
Thumbs_up,0.789683461,0.632148921,-6.11E-07,0.785390139,0.564988375,-0.03496686,0.794137359,0.491933912,-0.059037313,0.798278093,0.434683025,-0.077401534,0.805132389,0.372091115,-0.092255324,0.872724533,0.543180108,-0.060939733,0.786666155,0.564754069,-0.089978598,0.773958206,0.556159854,-0.108968377,0.790085971,0.546934903,-0.123562723,0.882274926,0.614786088,-0.059445817,0.765472651,0.631556571,-0.082672432,0.761591673,0.606594503,-0.088626243,0.784177899,0.589952946,-0.096049912,0.872933447,0.68007493,-0.059782397,0.762811363,0.686900973,-0.082794338,0.758672893,0.661794901,-0.073324315,0.782057762,0.648443162,-0.067463599,0.854494929,0.732900798,-0.064752482,0.773162723,0.731702209,-0.087962255,0.767213583,0.712043047,-0.086976722,0.784746051,0.699917078,-0.083934329
Thumbs_up,0.191179395,0.784946918,-4.40E-07,0.242858842,0.659184992,-0.009473269,0.268316537,0.54099983,-0.016198158,0.271503538,0.454639852,-0.024122661,0.265879571,0.383640975,-0.028690156,0.228643984,0.51204437,-0.008107143,0.293764353,0.534807265,-0.031197989,0.276512414,0.56237036,-0.048583597,0.251493812,0.553869426,-0.062551871,0.210207045,0.56625551,-0.017042575,0.297483593,0.595970154,-0.03454097,0.274879068,0.614691377,-0.040988233,0.243320391,0.606147885,-0.050404627,0.201786771,0.628878117,-0.029136719,0.287227392,0.651741385,-0.04449312,0.267231375,0.666124761,-0.039770138,0.239948481,0.660262406,-0.03955951,0.201327741,0.690310121,-0.043337438,0.269459724,0.704280496,-0.053045556,0.256607264,0.711523712,-0.050626058,0.228547439,0.705920398,-0.050316196
Thumbs_up,0.805193901,0.615252197,-3.75E-07,0.795828581,0.548320174,-0.037899934,0.799202621,0.473997504,-0.063542381,0.79924345,0.414270788,-0.082200669,0.808475494,0.349680007,-0.096886002,0.879346132,0.519575834,-0.066833004,0.781494141,0.550734639,-0.095689207,0.783152401,0.540413439,-0.113035321,0.807066262,0.528103709,-0.125915527,0.887977242,0.589240611,-0.062633559,0.76932621,0.611140907,-0.082887448,0.786146164,0.592295766,-0.083933055,0.815672755,0.581019044,-0.087583177,0.878944576,0.654150665,-0.060348112,0.771612883,0.663419902,-0.082273588,0.784724534,0.645666778,-0.067848817,0.814573765,0.637246132,-0.056819163,0.861291289,0.708485365,-0.063181475,0.784420669,0.708468914,-0.08772064,0.792706192,0.695063293,-0.085585728,0.818500936,0.6895594,-0.079762228
Thumbs_up,0.19719255,0.759379089,-4.06E-07,0.252683491,0.633743763,-0.009584624,0.274281502,0.51532954,-0.016872333,0.271989137,0.431323946,-0.025133822,0.262012899,0.360757053,-0.029445508,0.214477509,0.481575489,-0.013289968,0.298921138,0.522611916,-0.039523005,0.280339092,0.549729407,-0.058343176,0.247540563,0.533595443,-0.073368959,0.193280965,0.533782363,-0.02259567,0.297092527,0.581340671,-0.042910088,0.273475558,0.596510112,-0.050040055,0.239194512,0.581257582,-0.060821723,0.185203165,0.596932948,-0.034990966,0.288062543,0.633845747,-0.05351799,0.265455753,0.647268653,-0.051126674,0.234066933,0.637255669,-0.052928027,0.186164171,0.659883976,-0.04937334,0.263778806,0.682583869,-0.062008884,0.248857707,0.689035892,-0.06317044,0.21741201,0.678955257,-0.066098936
Thumbs_up,0.812541902,0.602055073,-3.73E-07,0.801923692,0.536074638,-0.035671528,0.800073028,0.461286157,-0.061220642,0.797169924,0.400121927,-0.080159441,0.803104758,0.332669586,-0.095910087,0.875570893,0.498207569,-0.066166453,0.779349864,0.526932359,-0.094774768,0.784609854,0.518204391,-0.114724666,0.810184181,0.506876469,-0.130039617,0.885259748,0.56603992,-0.063419282,0.769582987,0.58986181,-0.081892133,0.788313806,0.571657419,-0.083795339,0.817204893,0.560525715,-0.089132495,0.878232419,0.631146133,-0.062162466,0.773510635,0.642115474,-0.081329294,0.787548959,0.62373203,-0.065519176,0.816592455,0.614719272,-0.054840893,0.862617016,0.687526941,-0.066075101,0.788490653,0.687799335,-0.088230841,0.798861444,0.674330473,-0.083783105,0.82580322,0.669405282,-0.077310562
Thumbs_up,0.200265244,0.740978956,-4.71E-07,0.255519539,0.615331948,-0.007375627,0.270674586,0.496876419,-0.012959975,0.264705747,0.414448321,-0.020229112,0.256065428,0.341600358,-0.023866719,0.209880233,0.455777228,-0.010074186,0.292670161,0.488604248,-0.036039848,0.278309435,0.525122583,-0.054587048,0.24700667,0.516792297,-0.069359817,0.187268153,0.504149258,-0.020210607,0.294184238,0.548701704,-0.0409538,0.274876237,0.57481128,-0.049162459,0.242977276,0.568409085,-0.059940781,0.179222211,0.564658165,-0.033253994,0.285291165,0.603773952,-0.052011207,0.266798198,0.627004385,-0.05102966,0.238239139,0.621249318,-0.053638071,0.181644768,0.626662731,-0.048222512,0.261739522,0.65149349,-0.061942197,0.248432159,0.667377532,-0.06454666,0.219387785,0.661450028,-0.068082087
Thumbs_up,0.813811898,0.592371225,-3.47E-07,0.80211848,0.521910667,-0.03546628,0.798607111,0.448575199,-0.06127267,0.795923889,0.387833178,-0.080438659,0.804775,0.319201112,-0.096186526,0.87464112,0.47688663,-0.066698343,0.775164962,0.508931518,-0.0957684,0.780192673,0.501689076,-0.115409546,0.808244526,0.492086321,-0.130341008,0.886311412,0.543655276,-0.064394064,0.768448293,0.571536839,-0.084005654,0.786482871,0.552434862,-0.085934781,0.816648364,0.540546715,-0.090910271,0.882270098,0.609609008,-0.063509673,0.775847256,0.625593424,-0.083558306,0.78939575,0.607314289,-0.06721215,0.819218755,0.595654488,-0.056077715,0.868724287,0.668443084,-0.067716554,0.790549874,0.673229754,-0.090980858,0.799771667,0.660636187,-0.086753018,0.826846123,0.654688895,-0.080111101
Thumbs_up,0.201395512,0.740114212,-5.58E-07,0.257588387,0.616643965,-0.00624712,0.272668272,0.499886155,-0.01185489,0.26774925,0.419272304,-0.019736184,0.260602027,0.347567737,-0.023651514,0.208344162,0.451637387,-0.008269022,0.296377957,0.490459919,-0.036231734,0.280364722,0.533673167,-0.055689499,0.245700076,0.525409579,-0.07055904,0.188189968,0.500592113,-0.019788589,0.297733545,0.546541572,-0.042588465,0.27666384,0.578179061,-0.05042614,0.243010312,0.570260704,-0.059929278,0.181945041,0.561216831,-0.034397736,0.289065838,0.599551797,-0.05442284,0.270633578,0.62589407,-0.052055217,0.240614414,0.619737387,-0.053075138,0.184875071,0.623751998,-0.050941214,0.265757501,0.645314753,-0.065029249,0.252928704,0.662410438,-0.06632401,0.223471642,0.65803957,-0.06840843
Thumbs_up,0.819118679,0.597781062,-3.26E-07,0.803732455,0.525615931,-0.039071303,0.797725439,0.450936973,-0.066305339,0.795038283,0.389313936,-0.085908197,0.80279243,0.319468081,-0.10194058,0.870596528,0.474344254,-0.0713958,0.773154438,0.505431235,-0.103076994,0.778912902,0.50075835,-0.124209784,0.807018697,0.491356939,-0.13977313,0.883555353,0.541933775,-0.067921251,0.770852685,0.570608377,-0.090128899,0.787630498,0.553070545,-0.092679605,0.816741467,0.540637076,-0.097815685,0.881109476,0.608025014,-0.066310674,0.77771908,0.624024153,-0.088530689,0.790926218,0.607387245,-0.072311118,0.820043981,0.595502913,-0.061036918,0.869024277,0.667654097,-0.069953196,0.791347384,0.671972871,-0.094444223,0.800632417,0.658852696,-0.090588741,0.827964425,0.651252985,-0.084350705
Thumbs_up,0.19046621,0.725528061,-5.57E-07,0.250497907,0.607719958,-0.00657029,0.265879929,0.483549416,-0.010397322,0.261502266,0.397425503,-0.015983814,0.257512748,0.319564879,-0.017229151,0.205600232,0.420238763,-0.005950726,0.297987759,0.460198849,-0.034666032,0.282699227,0.508313835,-0.053567849,0.247156501,0.50059551,-0.067990236,0.184070349,0.465190023,-0.017428135,0.29675898,0.514654815,-0.041950859,0.275491446,0.55365324,-0.049358994,0.242148206,0.548226476,-0.057464853,0.175900489,0.52448076,-0.032464929,0.285505801,0.566574514,-0.054473326,0.265374303,0.601006866,-0.052672353,0.234505862,0.595033288,-0.053433269,0.178083926,0.588145137,-0.049387868,0.2600061,0.618611813,-0.065437086,0.243012756,0.643585086,-0.068590224,0.211030066,0.637861729,-0.071498834
Thumbs_up,0.820462167,0.584170699,-2.55E-07,0.806275666,0.513864338,-0.036193293,0.802271307,0.438233256,-0.061094806,0.800948024,0.372996569,-0.079167873,0.809544802,0.300674856,-0.093297981,0.86662966,0.44782275,-0.065868422,0.761779904,0.476031065,-0.100238815,0.772514045,0.481061965,-0.122412331,0.804587603,0.479480237,-0.137009293,0.878936768,0.512424827,-0.063812509,0.763794839,0.5407902,-0.088308521,0.78547138,0.534048319,-0.09090881,0.817952394,0.52898854,-0.094824746,0.877815843,0.579041421,-0.064172588,0.77479583,0.595299363,-0.088279128,0.79260087,0.586093664,-0.073211022,0.824905634,0.576649606,-0.061630264,0.867392421,0.641163945,-0.069385275,0.79088217,0.648842514,-0.093699329,0.804200947,0.638093531,-0.09050642,0.835686445,0.630284667,-0.08429528
Thumbs_up,0.175980598,0.665610969,-4.79E-07,0.233172536,0.546334505,-0.008996983,0.251750469,0.426184684,-0.012549833,0.248269603,0.339334369,-0.017433267,0.237631887,0.265531778,-0.017653799,0.195203602,0.371150911,-0.00344629,0.285764486,0.413561583,-0.030902307,0.265104145,0.452991903,-0.050201524,0.229546383,0.436498165,-0.065297924,0.172846094,0.415434808,-0.013164391,0.280922413,0.466812879,-0.036023468,0.25464201,0.496699542,-0.043152485,0.222606465,0.484960794,-0.051560901,0.163179502,0.472221792,-0.027141431,0.268274903,0.515453577,-0.047068156,0.244015917,0.542087793,-0.045336828,0.214109182,0.532786667,-0.046357866,0.164995283,0.533320963,-0.043595284,0.244359925,0.561421275,-0.057705209,0.226034552,0.577549815,-0.061166674,0.194297045,0.569415689,-0.064679064
Thumbs_up,0.80913496,0.562690139,-2.67E-07,0.795580685,0.489620268,-0.03356985,0.797161758,0.406345516,-0.053862743,0.800329745,0.342091441,-0.068328291,0.811316013,0.273655921,-0.077361614,0.861925483,0.41662997,-0.050421286,0.760836363,0.43648243,-0.082483664,0.767056882,0.452103496,-0.101336189,0.800034404,0.454542339,-0.113052249,0.873634815,0.475970805,-0.049712513,0.756307244,0.499533117,-0.074245796,0.776554763,0.506412446,-0.079065464,0.81319207,0.501913607,-0.083818749,0.872580528,0.54122293,-0.052498829,0.761789143,0.556698501,-0.076449685,0.781503081,0.560054183,-0.066317886,0.816088319,0.553369522,-0.058245733,0.863108635,0.604870439,-0.059674956,0.777962029,0.612360358,-0.082493953,0.792530358,0.608578324,-0.082342349,0.825223923,0.60250026,-0.07889577
Thumbs_up,0.176519781,0.608836234,-3.80E-07,0.226188868,0.491734505,-0.009412166,0.240610018,0.381135046,-0.01572622,0.234084353,0.300507903,-0.023209982,0.223381549,0.228315547,-0.026800925,0.185042799,0.346409529,-0.015275962,0.270175278,0.379150301,-0.040164173,0.253623188,0.410322964,-0.05474307,0.223678291,0.395152867,-0.066855617,0.161890924,0.393677235,-0.024788585,0.26983726,0.433208436,-0.046405289,0.246060282,0.457676589,-0.051718671,0.216660723,0.443818867,-0.059931409,0.152832508,0.45080027,-0.037020117,0.261196047,0.482254475,-0.0566855,0.238217771,0.503877699,-0.053830359,0.210505202,0.493100643,-0.054799955,0.155558705,0.509798288,-0.051285345,0.239502639,0.529002726,-0.066498592,0.222951218,0.541087568,-0.069329217,0.192496017,0.533728361,-0.072762907
Thumbs_up,0.813804448,0.552123666,-2.78E-07,0.798208535,0.478411853,-0.036220558,0.799879372,0.39148587,-0.056353409,0.804661751,0.326528221,-0.069908991,0.813773036,0.258314937,-0.077583663,0.856356144,0.405347168,-0.055392839,0.752191544,0.426225334,-0.090440437,0.761488259,0.449263811,-0.110548787,0.795494914,0.452911735,-0.122574359,0.869323671,0.463829398,-0.053729441,0.747281611,0.489391863,-0.08070711,0.771274745,0.500361085,-0.085398711,0.809336662,0.494622737,-0.089427106,0.86926806,0.529950619,-0.05598912,0.755423009,0.550349355,-0.08053384,0.780107498,0.554238737,-0.068993613,0.816369236,0.547061622,-0.059467718,0.860953093,0.596197605,-0.063032776,0.774151444,0.603850067,-0.08602266,0.791110873,0.599617362,-0.085482635,0.824636459,0.592753708,-0.081249349
Thumbs_up,0.172579035,0.599319458,-4.43E-07,0.219216943,0.481095612,-0.008180464,0.232284725,0.367258787,-0.012503185,0.225792542,0.289549351,-0.018088741,0.215184852,0.215748802,-0.02004284,0.178305268,0.339756638,-0.014003177,0.267618179,0.374065191,-0.037320174,0.251223028,0.405693114,-0.051493745,0.222875312,0.395739228,-0.063903786,0.158861503,0.389615387,-0.023909142,0.268724412,0.424692363,-0.045959335,0.242744565,0.446944803,-0.052397341,0.213883266,0.440854371,-0.061292961,0.151905805,0.44979614,-0.036394477,0.259922475,0.481337667,-0.055981871,0.236365184,0.500339568,-0.055326793,0.211165175,0.492075145,-0.057703484,0.155856729,0.510590553,-0.050869845,0.241809726,0.529527664,-0.066572651,0.226450264,0.53637141,-0.072170891,0.19775565,0.527749717,-0.077717014
Thumbs_up,0.820272446,0.552140653,-3.02E-07,0.80288887,0.478705853,-0.039957367,0.799304307,0.391358912,-0.060896631,0.803482413,0.32421577,-0.074210905,0.813571334,0.25701952,-0.082394399,0.851604581,0.406718075,-0.060680866,0.748759449,0.429908901,-0.097412154,0.757734895,0.44987002,-0.119212776,0.792014718,0.449657947,-0.131747678,0.86506319,0.46646452,-0.056120787,0.74509567,0.494966537,-0.083223529,0.767682493,0.499883384,-0.088221975,0.803442895,0.490764618,-0.092799366,0.866815865,0.532696486,-0.055625375,0.754198849,0.553584516,-0.081696153,0.775565088,0.549375057,-0.072470039,0.808007479,0.538854182,-0.0642768,0.860161722,0.596664369,-0.059824195,0.772629201,0.605118692,-0.083432689,0.788394094,0.594677567,-0.083871067,0.819907606,0.584473491,-0.080526412
Thumbs_up,0.169851512,0.594055653,-4.58E-07,0.214151755,0.477275521,-0.009342981,0.228348792,0.364010781,-0.01466512,0.223570794,0.285367727,-0.020941466,0.214155391,0.211832598,-0.023817826,0.178815037,0.339144856,-0.017714854,0.269444317,0.375283599,-0.041990738,0.25185436,0.405290365,-0.057212286,0.222584844,0.394704878,-0.070516467,0.159612522,0.390754014,-0.027345181,0.270350277,0.426707953,-0.049492188,0.243025318,0.446823418,-0.056240864,0.212820083,0.43949765,-0.065802485,0.152362943,0.451631576,-0.039417151,0.260420829,0.482742548,-0.059168801,0.234927729,0.499601185,-0.058323231,0.208627492,0.490146309,-0.060761634,0.155602366,0.512231231,-0.053546987,0.242116317,0.529678464,-0.069978364,0.225756675,0.53501296,-0.075305656,0.197025657,0.527303576,-0.080600165
Thumbs_up,0.824441433,0.545181394,-2.92E-07,0.80697304,0.467030525,-0.040010285,0.800432026,0.383852392,-0.062353492,0.803293884,0.317237794,-0.07703796,0.816329479,0.247984752,-0.087016679,0.854672134,0.406558961,-0.06398119,0.748522282,0.434281111,-0.096829481,0.758951306,0.450386077,-0.113280721,0.793361664,0.446509063,-0.122688323,0.866475999,0.469027191,-0.059951667,0.745528877,0.495991647,-0.085534483,0.768122196,0.498072982,-0.088975526,0.803824008,0.487503707,-0.093828045,0.867852092,0.533472955,-0.059498135,0.754849732,0.553397298,-0.084897496,0.775143981,0.547499597,-0.076113105,0.807349861,0.535079598,-0.069686741,0.861113489,0.596138835,-0.06363263,0.774829149,0.608123064,-0.08664012,0.787862837,0.596055388,-0.087496951,0.8158198,0.582531989,-0.085936844
Thumbs_up,0.169189155,0.597303867,-4.82E-07,0.211998999,0.480997503,-0.009632199,0.226928607,0.366236717,-0.015181116,0.223100916,0.285088301,-0.021851527,0.21430108,0.211817399,-0.024771107,0.178502113,0.338566899,-0.017187318,0.271038294,0.377186,-0.043528412,0.252024919,0.40943706,-0.059710171,0.221123904,0.398279637,-0.07328099,0.159347877,0.389958471,-0.027036197,0.271282345,0.42940715,-0.051259108,0.243079737,0.451025754,-0.058140084,0.212663054,0.442468941,-0.06714157,0.151391253,0.450419009,-0.039706111,0.26072976,0.484277964,-0.061516918,0.234666646,0.502123296,-0.060725715,0.208098173,0.492392957,-0.062448163,0.153744459,0.511512518,-0.054436918,0.242307946,0.530942023,-0.071837664,0.225349784,0.537474811,-0.07729619,0.196143419,0.530195355,-0.082253918
Thumbs_up,0.823187709,0.548837185,-3.14E-07,0.806097329,0.470470726,-0.040404916,0.800263464,0.385661006,-0.062868565,0.803270757,0.31784296,-0.077427566,0.816226006,0.24733831,-0.086980522,0.855149806,0.407208145,-0.065656707,0.749171615,0.434045404,-0.09971974,0.759338379,0.451050222,-0.117018022,0.794074416,0.447988302,-0.12684074,0.866935551,0.469392538,-0.061424613,0.745228171,0.49673748,-0.088052548,0.768122792,0.499060035,-0.091505937,0.804259241,0.489214957,-0.096130431,0.868262649,0.534058094,-0.060781214,0.754410267,0.554308236,-0.086794175,0.775168955,0.548151314,-0.077637456,0.808153808,0.535514414,-0.070746765,0.861145198,0.596832275,-0.064814344,0.77371937,0.608810961,-0.088138521,0.787065446,0.596023738,-0.08902248,0.816078782,0.582133412,-0.087301016
